"10010.jpg,'Tomato Early blight leaf',?"
"11596.jpg,'Tomato leaf mosaic virus',?"
"14392.jpg,'Potato leaf late blight',?"
"14798.jpg,'Tomato Septoria leaf spot',?"
"14618.jpg,'Strawberry leaf',?"
"6881.jpg,'Apple rust leaf',?"
"8537.jpg,'Tomato leaf yellow virus',?"
"13196.jpg,'Corn leaf blight',?"
"6008.jpg,'Tomato Early blight leaf',?"
"12045.jpg,'Tomato leaf yellow virus',?"
"13015.jpg,'Tomato leaf bacterial spot',?"
"17442.jpg,'Tomato leaf',?"
"7478.jpg,'Potato leaf late blight',?"
"10677.jpg,'Corn Gray leaf spot',?"
"15095.jpg,'Corn leaf blight',?"
"16309.jpg,'Potato leaf late blight',?"
"1977.jpg,'Bell_pepper leaf spot',?"
"15703.jpg,'Tomato Septoria leaf spot',?"
"8927.jpg,'Peach leaf',?"
"15717.jpg,'Blueberry leaf',?"
"6640.jpg,'Tomato Early blight leaf',?"
"2513.jpg,'Tomato leaf mosaic virus',?"
"2044.jpg,'Apple rust leaf',?"
"7094.jpg,'Blueberry leaf',?"
"8092.jpg,'Bell_pepper leaf spot',?"
"16084.jpg,'Strawberry leaf',?"
"10907.jpg,'Potato leaf late blight',?"
"11330.jpg,'Tomato Septoria leaf spot',?"
"17025.jpg,'Tomato leaf',?"
"6842.jpg,'Potato leaf early blight',?"
"18895.jpg,'Peach leaf',?"
"3142.jpg,'Bell_pepper leaf',?"
"12306.jpg,'Tomato Early blight leaf',?"
"7548.jpg,'Apple rust leaf',?"
"19240.jpg,'Bell_pepper leaf spot',?"
"4225.jpg,'Corn Gray leaf spot',?"
"2310.jpg,'Tomato leaf yellow virus',?"
"4203.jpg,'Corn leaf blight',?"
"17345.jpg,'Corn rust leaf',?"
"18733.jpg,'Tomato leaf mosaic virus',?"
"10423.jpg,'Tomato leaf bacterial spot',?"
"10877.jpg,'Tomato leaf mosaic virus',?"
"3588.jpg,'Apple leaf',?"
"19337.jpg,'Corn leaf blight',?"
"13683.jpg,'Apple leaf',?"
"11531.jpg,'Corn rust leaf',?"
"9711.jpg,'Corn Gray leaf spot',?"
"8000.jpg,'Potato leaf early blight',?"
"16954.jpg,'Tomato Septoria leaf spot',?"
"2327.jpg,'Potato leaf late blight',?"
"18586.jpg,'Corn Gray leaf spot',?"
"4192.jpg,'Corn leaf blight',?"
"16385.jpg,'Blueberry leaf',?"
"14926.jpg,'Tomato mold leaf',?"
"4491.jpg,'Apple rust leaf',?"
"17664.jpg,'Potato leaf early blight',?"
"5276.jpg,'Tomato leaf',?"
"15638.jpg,'Bell_pepper leaf',?"
"17911.jpg,'Bell_pepper leaf',?"
"16573.jpg,'Peach leaf',?"
"8144.jpg,'Bell_pepper leaf spot',?"
"9570.jpg,'Apple rust leaf',?"
"7497.jpg,'Tomato leaf',?"
"6993.jpg,'Tomato Septoria leaf spot',?"
"10580.jpg,'Peach leaf',?"
"15684.jpg,'Tomato leaf mosaic virus',?"
"12100.jpg,'Tomato leaf bacterial spot',?"
"4538.jpg,'Corn rust leaf',?"
"5765.jpg,'Tomato leaf mosaic virus',?"
"6445.jpg,'Apple rust leaf',?"
"7522.jpg,'Corn leaf blight',?"
"17096.jpg,'Potato leaf early blight',?"
"15997.jpg,'Potato leaf early blight',?"
"4080.jpg,'Tomato mold leaf',?"
"17791.jpg,'Corn Gray leaf spot',?"
"2690.jpg,'Corn rust leaf',?"
"18476.jpg,'Tomato leaf bacterial spot',?"
"12815.jpg,'Tomato leaf bacterial spot',?"
"4397.jpg,'Blueberry leaf',?"
"16007.jpg,'Tomato Early blight leaf',?"
"9967.jpg,'Corn leaf blight',?"
"17716.jpg,'Apple leaf',?"
"9807.jpg,'Corn rust leaf',?"
"16538.jpg,'grape leaf black rot',?"
"6096.jpg,'Apple rust leaf',?"
"8923.jpg,'Tomato leaf mosaic virus',?"
"11978.jpg,'Bell_pepper leaf',?"
"5790.jpg,'Corn Gray leaf spot',?"
"13989.jpg,'Tomato leaf',?"
"5248.jpg,'Tomato mold leaf',?"
"8872.jpg,'Potato leaf late blight',?"
"1214.jpg,'Potato leaf late blight',?"
"15051.jpg,'Bell_pepper leaf spot',?"
"8241.jpg,'Corn rust leaf',?"
"11266.jpg,'grape leaf black rot',?"
"6813.jpg,'Corn rust leaf',?"
"2124.jpg,'Bell_pepper leaf spot',?"
"5157.jpg,'Corn rust leaf',?"
"17578.jpg,'Tomato leaf',?"
"10259.jpg,'Peach leaf',?"
"3946.jpg,'Tomato leaf bacterial spot',?"
"12009.jpg,'grape leaf black rot',?"
"9474.jpg,'Apple rust leaf',?"
"5841.jpg,'Bell_pepper leaf',?"
"9050.jpg,'Tomato leaf bacterial spot',?"
"10588.jpg,'Corn Gray leaf spot',?"
"19736.jpg,'Corn rust leaf',?"
"6093.jpg,'Tomato leaf bacterial spot',?"
"4768.jpg,'Bell_pepper leaf spot',?"
"2640.jpg,'Potato leaf late blight',?"
"8083.jpg,'Tomato leaf',?"
"13159.jpg,'Peach leaf',?"
"8433.jpg,'Corn leaf blight',?"
"16191.jpg,'Bell_pepper leaf',?"
"16226.jpg,'Bell_pepper leaf spot',?"
"8262.jpg,'Tomato leaf yellow virus',?"
"3301.jpg,'grape leaf black rot',?"
"10245.jpg,'grape leaf black rot',?"
"15399.jpg,'Tomato leaf',?"
"12959.jpg,'Tomato leaf bacterial spot',?"
"15621.jpg,'Strawberry leaf',?"
"16753.jpg,'Corn Gray leaf spot',?"
"9048.jpg,'Tomato leaf mosaic virus',?"
"10607.jpg,'Tomato leaf',?"
"13395.jpg,'Bell_pepper leaf spot',?"
"5109.jpg,'Potato leaf early blight',?"
"9244.jpg,'Tomato leaf yellow virus',?"
"10567.jpg,'Potato leaf early blight',?"
"4250.jpg,'Tomato mold leaf',?"
"17022.jpg,'Corn leaf blight',?"
"3120.jpg,'Tomato leaf yellow virus',?"
"7922.jpg,'Bell_pepper leaf spot',?"
"16981.jpg,'Tomato Septoria leaf spot',?"
"6733.jpg,'Apple rust leaf',?"
"3222.jpg,'Apple rust leaf',?"
"14041.jpg,'Bell_pepper leaf',?"
"9364.jpg,'Tomato mold leaf',?"
"1435.jpg,'Tomato mold leaf',?"
"14870.jpg,'Corn Gray leaf spot',?"
"16706.jpg,'Potato leaf late blight',?"
"5445.jpg,'Blueberry leaf',?"
"1738.jpg,'Potato leaf early blight',?"
"8260.jpg,'Potato leaf early blight',?"
"3534.jpg,'Strawberry leaf',?"
"6383.jpg,'Bell_pepper leaf spot',?"
"16439.jpg,'Tomato leaf bacterial spot',?"
"1774.jpg,'Tomato mold leaf',?"
"4713.jpg,'Apple rust leaf',?"
"8937.jpg,'Blueberry leaf',?"
"15772.jpg,'Apple leaf',?"
"4708.jpg,'Potato leaf early blight',?"
"17320.jpg,'Tomato leaf',?"
"17143.jpg,'Potato leaf early blight',?"
"19499.jpg,'Corn leaf blight',?"
"15782.jpg,'Blueberry leaf',?"
"3725.jpg,'grape leaf black rot',?"
"8534.jpg,'Strawberry leaf',?"
"1625.jpg,'Tomato leaf mosaic virus',?"
"5685.jpg,'Apple leaf',?"
"3033.jpg,'Strawberry leaf',?"
"4314.jpg,'Potato leaf early blight',?"
"10237.jpg,'Tomato Septoria leaf spot',?"
"4184.jpg,'Tomato mold leaf',?"
"11336.jpg,'Strawberry leaf',?"
"7059.jpg,'Apple leaf',?"
"12083.jpg,'Potato leaf late blight',?"
"4420.jpg,'Bell_pepper leaf spot',?"
"12535.jpg,'Strawberry leaf',?"
"6957.jpg,'Potato leaf early blight',?"
"9341.jpg,'Tomato leaf bacterial spot',?"
"10496.jpg,'grape leaf black rot',?"
"17241.jpg,'Potato leaf early blight',?"
"8538.jpg,'Apple rust leaf',?"
"2934.jpg,'Potato leaf early blight',?"
"13162.jpg,'Corn rust leaf',?"
"2117.jpg,'Apple rust leaf',?"
"1732.jpg,'Corn Gray leaf spot',?"
"11424.jpg,'Strawberry leaf',?"
"11725.jpg,'Blueberry leaf',?"
"12553.jpg,'Potato leaf late blight',?"
"1320.jpg,'Apple rust leaf',?"
"13558.jpg,'Bell_pepper leaf',?"
"15986.jpg,'Bell_pepper leaf spot',?"
